capital-gain,capital-loss,educational-num,marital-status,workclass,education,occupation,race,native-country,Class-label,relationship,age,hours-per-week,gender,fnlwgt
57.7,-264.5,35.8,-30,38,-18,46,-14,2004,0,-337,2.5,29.8,0,77241.9
57.8,-264.9,35.8,-30,38,-18,46,-14,2042,0,-337,3.2,29.7,0,78643.1
60.6,-282.4,37.5,-31,40,-19,48,-14,2160,0,-353,3.2,31.5,0,83147.5
62.1,-269.1,38.4,-32,42,-19,49,-15,2213,0,-361,3.0,32.7,0,85140.2
66.5,-320.9,41.0,-34,46,-20,52,-16,2369,1,-385,3.7,35.8,1,91179.9
64.8,-312.7,40.0,-33,44,-20,51,-16,2282,1,-376,3.5,34.8,1,87820.0
56.7,-260.0,35.2,-29,36,-17,46,-13,2014,0,-331,2.7,28.7,0,77649.8
62.8,-295.3,38.8,-32,43,-19,50,-15,2178,1,-365,2.8,33.4,1,83881.8
73.1,-356.1,44.9,-37,53,-23,56,-17,2516,1,-423,4.4,41.2,1,96895.6
69.0,-314.1,42.5,-35,49,-21,54,-16,2481,1,-400,3.4,38.0,1,95449.0
57.2,-297.3,35.5,-29,37,-17,46,-14,2019,0,-333,2.8,28.8,0,77793.3
60.7,-293.3,37.6,-31,40,-19,48,-14,2111,0,-353,3.0,31.6,0,81321.2
75.6,-361.8,46.4,-38,56,-24,58,-18,2631,1,-437,4.5,43.0,1,101100.8
67.5,-316.0,41.6,-34,47,-21,53,-16,2430,1,-391,3.6,36.7,1,93461.1
63.0,-292.4,38.9,-32,42,-19,50,-15,2233,1,-365,3.1,33.1,1,85911.3
58.9,-279.3,36.5,-30,39,-18,47,-14,2087,0,-343,2.9,30.3,0,80457.9
59.8,-294.3,37.0,-30,39,-18,48,-14,2067,0,-347,2.9,30.8,0,79709.3
65.8,-336.6,40.6,-33,45,-20,52,-16,2360,1,-382,3.6,35.4,1,90789.5
61.0,-276.7,37.7,-31,41,-19,48,-14,2175,0,-354,2.9,31.9,0,83775.4
57.6,-260.3,35.7,-29,37,-18,46,-14,2019,0,-335,2.8,29.2,0,77841.1
67.4,-333.7,41.6,-35,47,-21,52,-16,2325,1,-391,3.8,36.9,1,89613.2
57.3,-279.3,35.6,-29,37,-17,46,-14,2061,0,-333,2.7,28.9,0,79305.2
63.8,-285.1,39.4,-32,44,-20,50,-15,2317,1,-370,3.9,33.7,1,89198.4
66.4,-300.5,41.0,-34,46,-20,52,-16,2370,1,-385,3.6,36.0,1,91163.7
68.8,-319.1,42.4,-35,49,-21,53,-16,2470,1,-399,3.8,37.7,1,94931.1
57.5,-251.0,35.7,-30,37,-17,46,-14,2058,0,-335,2.8,29.4,0,79211.1
72.1,-343.7,44.3,-37,52,-22,56,-17,2560,1,-418,4.7,40.1,1,98565.0
71.0,-335.6,43.7,-36,51,-22,55,-17,2487,1,-411,3.9,39.4,1,95663.1
56.1,-260.4,34.9,-28,36,-17,45,-13,2037,0,-327,2.6,28.0,0,78378.3
66.1,-329.9,40.8,-34,46,-20,52,-16,2386,1,-383,3.5,35.7,1,91791.8
58.7,-277.3,36.4,-30,38,-18,47,-14,2102,0,-341,2.9,30.0,0,80798.9
65.0,-291.4,40.1,-33,45,-20,51,-15,2339,1,-378,3.6,35.0,1,89855.6
61.5,-313.0,38.0,-32,41,-19,49,-15,2193,0,-358,3.2,32.4,0,84400.7
59.3,-293.3,36.7,-30,39,-18,47,-14,2066,0,-345,3.2,30.6,0,79599.8
64.9,-288.5,40.0,-33,45,-20,51,-15,2282,1,-377,3.5,35.0,1,87903.0
63.5,-282.1,39.2,-32,43,-19,50,-15,2246,1,-369,3.3,33.8,1,86464.4
63.4,-301.7,39.2,-32,43,-19,50,-15,2215,1,-368,3.3,33.7,1,85240.5
63.4,-319.6,39.1,-32,43,-19,50,-15,2231,1,-368,3.3,33.5,1,85970.8
61.4,-285.6,38.0,-32,41,-19,49,-14,2171,0,-358,2.8,32.5,0,83479.7
71.1,-334.6,43.7,-36,51,-22,55,-17,2491,1,-412,3.7,39.7,1,95794.6
61.8,-289.9,38.2,-31,41,-19,49,-15,2205,0,-359,3.4,32.3,0,84910.4
59.3,-283.6,36.7,-30,39,-18,47,-14,2167,0,-345,2.8,30.6,0,83415.8
65.4,-316.3,40.3,-34,45,-20,51,-15,2354,1,-380,3.6,35.3,1,90499.1
63.9,-277.9,39.5,-33,43,-20,50,-15,2241,1,-372,3.7,34.2,1,86280.0
62.5,-295.0,38.6,-32,42,-19,49,-15,2237,1,-363,2.7,33.1,1,86055.3
55.7,-238.3,34.6,-29,36,-17,45,-13,2057,0,-325,2.8,27.8,0,79177.6
63.6,-299.2,39.3,-32,43,-20,50,-15,2316,1,-369,3.3,33.8,1,89095.3
60.2,-277.7,37.3,-31,40,-18,48,-14,2145,0,-350,2.9,31.3,0,82663.6
61.6,-296.5,38.1,-32,41,-19,49,-15,2201,0,-358,3.2,32.5,0,84707.1
64.2,-300.4,39.7,-33,44,-20,50,-15,2274,1,-373,3.1,34.7,1,87636.2
59.7,-295.0,37.0,-30,39,-18,48,-14,2206,0,-347,3.0,30.8,0,84930.6
64.3,-324.8,39.7,-33,44,-20,51,-15,2316,1,-373,3.6,34.3,1,89084.6
62.8,-292.4,38.8,-32,43,-19,50,-15,2267,1,-366,2.9,33.6,1,87248.0
61.9,-297.3,38.2,-32,41,-19,49,-15,2215,0,-360,3.0,32.5,0,85261.7
58.6,-274.1,36.3,-30,38,-18,47,-14,2132,0,-341,3.0,30.2,0,81895.5
65.7,-305.3,40.5,-33,45,-20,51,-15,2310,1,-381,3.6,35.4,1,89001.1
63.1,-305.2,39.0,-32,43,-19,50,-15,2268,1,-366,3.2,33.5,1,87264.4
62.5,-288.2,38.6,-31,42,-19,49,-15,2179,1,-362,2.7,32.7,0,83896.7
57.5,-264.0,35.7,-29,37,-17,46,-14,2062,0,-335,3.1,29.2,0,79385.3
58.1,-255.8,36.0,-29,38,-18,47,-14,2087,0,-338,2.4,29.6,0,80338.1
69.0,-315.0,42.5,-35,49,-21,53,-16,2415,1,-400,3.5,38.0,1,93104.8
59.4,-299.5,36.8,-30,39,-18,47,-14,2116,0,-345,2.4,30.8,0,81413.0
62.7,-304.3,38.8,-32,43,-19,50,-15,2269,1,-365,3.3,33.2,1,87316.3
64.9,-282.8,40.1,-33,45,-20,51,-15,2332,1,-377,3.6,34.8,1,89790.2
75.1,-356.4,46.1,-38,55,-23,57,-18,2617,1,-434,4.4,42.5,1,100723.3
68.3,-305.6,42.0,-35,48,-21,53,-16,2371,1,-396,3.9,37.4,1,91221.6
62.4,-284.1,38.6,-32,42,-19,49,-15,2182,1,-362,3.0,32.9,1,84041.3
64.3,-278.0,39.7,-33,44,-20,51,-15,2226,1,-373,3.4,34.4,1,85709.9
57.6,-284.0,35.7,-29,37,-17,46,-14,2063,0,-335,2.4,29.3,0,79355.3
60.0,-254.0,37.2,-31,40,-18,48,-14,2166,0,-349,3.0,31.0,0,83478.4
59.3,-276.9,36.8,-30,39,-18,47,-14,2118,0,-345,2.9,30.7,0,81516.7
82.3,-375.3,50.3,-42,63,-26,62,-19,2930,1,-475,5.4,48.0,1,112519.0
61.2,-298.4,37.9,-31,41,-19,49,-14,2173,0,-356,3.2,32.0,0,83531.8
57.0,-274.6,35.4,-29,37,-17,46,-14,2019,0,-332,2.9,28.9,0,77770.9
60.1,-271.3,37.2,-31,40,-18,48,-14,2146,0,-350,3.2,31.3,0,82665.9
63.8,-316.5,39.4,-33,44,-20,50,-15,2273,1,-370,3.2,34.1,1,87424.4
60.9,-269.0,37.7,-31,41,-19,48,-14,2136,0,-354,2.9,31.8,0,82207.7
62.8,-273.2,38.8,-32,42,-19,50,-15,2205,1,-365,3.4,33.1,1,84885.5
56.0,-247.9,34.8,-29,36,-17,45,-13,1978,0,-326,2.5,28.1,0,76209.4
58.8,-252.2,36.4,-30,39,-18,47,-14,2094,0,-342,2.7,30.3,0,80625.8
68.5,-290.5,42.2,-35,48,-21,53,-16,2397,1,-397,3.9,37.5,1,92205.1
57.4,-271.2,35.6,-30,37,-17,46,-14,2123,0,-334,2.6,29.4,0,81732.6
56.1,-270.8,34.9,-28,36,-17,45,-13,1962,0,-327,2.7,28.0,0,75604.4
67.2,-315.0,41.4,-34,47,-21,52,-16,2410,1,-390,3.6,36.6,1,92810.9
63.3,-321.7,39.1,-32,43,-19,50,-15,2290,1,-368,3.2,33.7,1,88252.1
58.3,-267.9,36.2,-30,38,-18,47,-14,2061,0,-339,2.9,29.7,0,79503.0
63.5,-294.0,39.2,-32,43,-20,50,-15,2227,1,-369,2.8,33.9,1,85775.6
57.1,-259.2,35.4,-29,37,-17,46,-13,2031,0,-332,2.7,28.7,0,78230.9
59.8,-293.4,37.0,-31,39,-18,48,-14,2126,0,-348,3.3,30.9,0,81914.0
56.8,-272.8,35.3,-29,37,-17,46,-13,2056,0,-331,2.4,28.7,0,79154.4
61.6,-253.2,38.1,-31,41,-19,49,-15,2174,0,-358,3.1,32.3,0,83814.0
61.6,-299.6,38.1,-32,41,-19,49,-15,2241,0,-358,3.2,32.4,0,86101.1
61.0,-272.7,37.7,-31,41,-19,48,-14,2144,0,-354,3.2,31.8,0,82582.1
59.5,-293.2,36.9,-30,39,-18,48,-14,2089,0,-346,2.9,30.6,0,80575.4
60.8,-262.0,37.6,-31,40,-19,48,-15,2158,0,-354,3.6,31.8,0,83077.9
57.1,-285.6,35.5,-29,37,-17,46,-14,2000,0,-332,2.2,28.9,0,77034.5
56.3,-272.9,35.0,-29,36,-17,45,-13,2019,0,-328,2.5,28.4,0,77725.9
64.2,-305.2,39.7,-33,44,-20,51,-15,2251,1,-373,3.3,34.3,1,86671.4
57.7,-244.4,35.8,-29,37,-18,46,-14,2095,0,-336,2.4,29.4,0,80581.2
57.6,-245.8,35.7,-29,37,-18,46,-14,2051,0,-335,2.3,29.5,0,78911.4
66.1,-311.6,40.8,-34,46,-20,52,-15,2321,1,-383,3.6,35.7,1,89319.8
57.9,-304.9,35.9,-30,38,-18,46,-14,2099,0,-337,2.6,29.8,0,80711.3
71.1,-333.6,43.7,-36,51,-22,55,-17,2512,1,-411,4.0,39.2,1,96554.0
60.3,-274.0,37.3,-31,40,-18,48,-14,2133,0,-351,2.9,31.3,0,82192.8
62.9,-299.2,38.9,-32,43,-19,50,-15,2212,1,-366,3.3,33.4,1,85264.0
60.7,-302.8,37.6,-31,40,-19,48,-14,2172,0,-353,3.0,31.7,0,83555.3
71.7,-345.2,44.1,-37,51,-22,55,-17,2557,1,-416,4.2,40.1,1,98339.4
59.1,-281.3,36.6,-30,39,-18,47,-14,2078,0,-344,3.0,30.4,0,80031.7
60.8,-287.3,37.7,-31,41,-19,48,-15,2146,0,-354,3.0,32.0,0,82704.6
64.8,-298.2,40.0,-33,45,-20,51,-15,2301,1,-377,3.5,35.0,1,88479.5
58.8,-282.4,36.5,-30,39,-18,47,-14,2054,0,-342,2.7,30.1,0,79055.5
60.3,-301.5,37.3,-31,40,-18,48,-14,2142,0,-351,2.5,31.6,0,82432.8
57.4,-255.1,35.6,-29,37,-17,46,-14,2067,0,-334,2.6,29.3,0,79570.5
60.9,-288.8,37.6,-31,41,-19,48,-14,2185,0,-354,2.8,31.7,0,84137.4
64.8,-307.0,40.0,-33,44,-20,51,-15,2280,1,-376,3.5,34.7,1,87726.1
66.7,-321.8,41.1,-34,46,-21,52,-16,2381,1,-386,3.6,36.0,1,91548.3
60.1,-331.2,37.2,-31,40,-18,48,-14,2145,0,-350,2.9,31.4,0,82435.4
63.6,-298.1,39.3,-33,43,-20,50,-15,2236,1,-370,3.3,34.0,1,86153.9
64.5,-308.7,39.8,-33,44,-20,51,-15,2294,1,-374,3.4,34.5,1,88322.0
57.9,-282.1,35.9,-29,38,-18,46,-14,2080,0,-337,2.5,29.6,0,80094.2
59.8,-283.4,37.0,-31,39,-18,48,-14,2090,0,-348,2.8,31.1,0,80622.6
58.0,-263.2,36.0,-30,38,-18,46,-14,2091,0,-339,2.8,30.0,0,80574.6
62.0,-303.3,38.3,-32,42,-19,49,-15,2193,0,-360,3.0,32.6,0,84462.8
60.1,-276.0,37.2,-31,40,-18,48,-14,2124,0,-349,2.8,31.2,0,81837.7
57.3,-280.9,35.6,-29,37,-17,46,-14,2040,0,-333,2.6,29.0,0,78598.8
59.6,-254.8,36.9,-30,39,-18,47,-14,2080,0,-347,2.5,30.9,0,80111.4
62.1,-267.5,38.4,-32,42,-19,49,-15,2208,0,-361,2.9,32.7,0,85043.8
57.9,-287.0,35.9,-29,38,-18,47,-14,2109,0,-337,2.6,29.5,0,81123.9
59.9,-284.3,37.1,-31,39,-18,48,-14,2120,0,-348,2.9,31.2,0,81747.4
62.7,-310.8,38.8,-32,42,-19,50,-15,2226,1,-364,3.4,33.0,1,85626.4
61.0,-269.3,37.8,-32,41,-19,48,-15,2148,0,-355,2.8,32.3,0,82636.8
61.1,-278.6,37.8,-31,41,-19,48,-15,2180,0,-356,2.8,32.1,0,83930.1
61.4,-311.7,38.0,-31,41,-19,49,-14,2192,0,-357,2.7,32.3,0,84428.9
58.6,-265.8,36.3,-30,38,-18,47,-14,2075,0,-341,2.8,30.0,0,79942.5
61.6,-306.2,38.1,-31,41,-19,49,-14,2168,0,-358,3.1,32.4,0,83555.1
65.0,-305.1,40.1,-33,45,-20,51,-15,2290,1,-377,3.4,35.0,1,88173.6
74.7,-338.1,45.8,-38,55,-23,57,-18,2617,1,-432,4.1,42.4,1,100767.5
59.6,-282.4,36.9,-30,39,-18,48,-14,2143,0,-346,3.0,30.5,0,82496.9
64.0,-296.8,39.5,-33,44,-20,50,-15,2312,1,-372,3.7,34.2,1,88897.2
59.3,-259.3,36.7,-30,39,-18,47,-14,2171,0,-345,2.9,30.7,0,83529.5
63.7,-315.1,39.3,-32,43,-20,50,-15,2277,1,-370,3.2,33.9,1,87663.2
60.5,-303.3,37.5,-31,40,-18,48,-14,2161,0,-352,3.0,31.7,0,83258.3
58.8,-263.4,36.5,-30,38,-18,47,-14,2105,0,-342,2.6,30.1,0,81099.5
65.7,-338.2,40.5,-33,45,-20,51,-16,2346,1,-381,3.2,35.4,1,90342.6
64.3,-300.2,39.7,-33,44,-20,51,-15,2294,1,-373,3.5,34.4,1,88305.2
62.0,-303.5,38.3,-32,41,-19,49,-15,2214,0,-361,3.2,32.8,1,85175.2
69.8,-350.3,43.0,-35,50,-22,54,-16,2503,1,-404,4.3,38.4,1,96215.7
65.8,-304.3,40.6,-33,46,-20,52,-15,2309,1,-382,3.3,35.6,1,88956.5
67.2,-320.2,41.4,-34,47,-21,52,-16,2394,1,-390,3.8,36.5,1,92049.8
57.8,-282.0,35.9,-30,37,-18,46,-14,2118,0,-336,2.2,29.6,0,81373.2
67.9,-316.8,41.8,-35,48,-21,53,-16,2430,1,-394,3.7,37.2,1,93416.6
57.7,-266.5,35.8,-30,38,-18,46,-14,2076,0,-336,2.7,29.6,0,80072.0
57.5,-268.8,35.7,-29,37,-17,46,-14,2068,0,-334,2.3,29.2,0,79652.7
59.0,-282.3,36.6,-30,39,-18,47,-14,2110,0,-344,3.3,30.3,0,81257.3
67.4,-316.8,41.5,-34,47,-21,52,-16,2345,1,-391,3.8,36.5,1,90361.4
56.9,-251.0,35.3,-29,37,-17,46,-14,2009,0,-332,2.6,28.9,0,77369.1
60.0,-284.3,37.1,-30,40,-18,48,-14,2169,0,-349,2.7,31.1,0,83383.8
69.3,-302.2,42.6,-35,49,-21,54,-16,2495,1,-401,4.0,38.2,1,95940.2
62.6,-282.2,38.7,-31,42,-19,50,-15,2175,1,-363,3.1,32.7,1,83773.8
64.6,-314.8,39.9,-33,44,-20,51,-15,2278,1,-375,3.3,34.4,1,87720.1
62.2,-327.3,38.5,-32,42,-19,49,-15,2211,1,-361,3.3,32.7,1,85074.3
58.9,-276.9,36.5,-30,39,-18,47,-14,2118,0,-343,3.0,30.2,0,81618.2
64.1,-304.2,39.6,-33,44,-20,50,-15,2244,1,-372,3.3,34.1,1,86296.7
56.7,-265.1,35.2,-29,36,-17,46,-14,1978,0,-330,2.3,28.8,0,76226.6
68.1,-306.2,42.0,-35,48,-21,53,-16,2473,1,-395,3.8,37.3,1,95010.7
60.4,-290.4,37.4,-31,40,-18,48,-14,2184,0,-352,3.1,31.5,0,84010.4
60.8,-286.1,37.6,-31,41,-19,48,-14,2115,0,-353,2.8,31.8,0,81386.6
56.9,-265.2,35.3,-29,37,-17,46,-13,2038,0,-331,2.7,28.8,0,78464.4
62.2,-284.6,38.5,-32,42,-19,49,-15,2247,1,-361,3.4,32.6,0,86468.0
58.1,-275.0,36.0,-29,38,-18,47,-14,2085,0,-338,2.3,29.7,0,80250.9
65.6,-297.7,40.5,-33,45,-20,51,-15,2294,1,-381,3.5,35.3,1,88430.6
59.5,-287.3,36.8,-30,39,-18,47,-14,2053,0,-346,2.8,30.8,0,79073.1
62.0,-287.5,38.4,-32,42,-19,49,-15,2212,0,-361,3.0,32.8,0,85235.8
62.1,-325.9,38.4,-32,42,-19,49,-15,2219,0,-361,3.0,32.6,0,85495.5
58.4,-277.8,36.2,-30,38,-18,47,-14,2129,0,-340,2.7,29.8,0,82067.7
60.8,-292.0,37.6,-31,40,-19,48,-15,2150,0,-354,2.9,31.8,0,82717.2
65.0,-296.6,40.1,-33,45,-20,51,-15,2274,1,-377,3.2,34.9,1,87606.9
57.8,-296.7,35.9,-30,37,-18,46,-14,2021,0,-337,2.7,29.5,0,78076.7
63.5,-302.3,39.3,-33,43,-20,50,-15,2263,1,-369,3.5,33.9,1,87167.4
67.3,-328.9,41.5,-34,47,-21,52,-16,2435,1,-390,3.5,36.8,1,93645.1
72.8,-333.3,44.7,-37,53,-23,56,-17,2571,1,-421,4.3,40.8,1,98923.8
57.8,-267.5,35.8,-30,37,-18,46,-14,2030,0,-336,2.4,29.6,0,78220.5
68.9,-316.1,42.4,-35,49,-21,54,-16,2412,1,-399,4.0,37.8,1,92779.7
61.7,-309.8,38.2,-32,42,-19,49,-15,2175,0,-359,3.2,32.5,0,83813.5
62.2,-265.2,38.4,-32,42,-19,49,-15,2219,1,-361,3.4,32.6,1,85446.4
62.0,-285.8,38.3,-32,41,-19,49,-15,2242,0,-360,3.2,32.6,0,86215.3
57.4,-281.8,35.6,-29,37,-17,46,-14,2002,0,-334,2.5,29.2,0,77134.6
72.4,-342.5,44.5,-37,52,-22,56,-17,2595,1,-420,4.2,40.7,1,99805.6
58.3,-273.3,36.2,-30,38,-18,47,-14,2088,0,-340,2.7,30.0,0,80454.0
61.1,-288.2,37.8,-31,41,-19,48,-15,2123,0,-355,3.3,32.1,0,81914.0
67.0,-317.0,41.3,-34,47,-21,52,-16,2379,1,-388,3.7,36.2,1,91525.4
56.6,-265.3,35.1,-29,36,-17,46,-14,1949,0,-329,3.1,28.4,0,75104.3
61.4,-307.2,38.0,-31,41,-19,49,-15,2169,0,-356,2.8,32.1,0,83548.7
64.8,-293.7,40.0,-33,44,-20,51,-15,2302,1,-376,3.6,34.6,1,88484.0
59.2,-284.0,36.7,-30,39,-18,47,-14,2132,0,-345,3.2,30.4,0,82075.6
63.5,-276.9,39.2,-32,43,-20,50,-15,2250,1,-369,3.1,33.8,1,86630.0
64.1,-303.9,39.6,-33,44,-20,50,-15,2219,1,-372,3.4,34.2,1,85548.9
66.2,-298.5,40.8,-34,46,-20,52,-16,2357,1,-384,3.5,35.8,1,90663.6
68.5,-291.5,42.2,-34,48,-21,53,-16,2481,1,-396,3.4,37.4,1,95409.7
59.4,-265.1,36.8,-30,39,-18,47,-14,2149,0,-346,3.1,30.7,0,82683.7
57.7,-277.4,35.8,-29,37,-18,46,-14,2032,0,-336,2.4,29.4,0,78264.2
58.8,-259.5,36.4,-30,39,-18,47,-14,2090,0,-342,3.0,30.2,0,80460.5
64.5,-284.8,39.9,-33,44,-20,51,-15,2283,1,-375,3.7,34.6,1,87873.3
60.3,-264.8,37.3,-31,40,-18,48,-14,2166,0,-350,3.1,31.3,0,83353.3
56.5,-252.3,35.1,-29,36,-17,46,-13,2095,0,-329,2.4,28.4,0,80506.6
64.2,-334.9,39.6,-33,44,-20,50,-15,2299,1,-372,3.2,34.3,1,88387.1
61.0,-294.5,37.8,-31,41,-19,48,-14,2172,0,-355,2.8,32.0,0,83691.5
55.9,-262.6,34.7,-29,36,-17,45,-13,1971,0,-326,2.5,28.2,0,75930.7
63.8,-314.3,39.4,-32,43,-20,50,-15,2298,1,-370,3.6,33.9,1,88366.6
58.2,-268.0,36.1,-30,38,-18,47,-14,2067,0,-339,2.4,29.9,0,79729.0
71.4,-342.9,43.9,-37,51,-22,55,-17,2502,1,-414,4.1,40.0,1,96393.1
60.0,-268.4,37.2,-31,40,-18,48,-14,2119,0,-349,3.1,31.2,0,81596.4
58.9,-251.6,36.5,-30,39,-18,47,-14,2069,0,-342,2.8,30.3,0,79699.2
58.0,-249.3,36.0,-30,38,-18,47,-14,2028,0,-338,2.5,29.7,0,78145.5
58.6,-271.1,36.3,-30,38,-18,47,-14,2115,0,-340,2.5,30.0,0,81449.3
62.6,-280.6,38.7,-32,42,-19,49,-15,2213,1,-364,3.1,33.2,1,85173.4
60.7,-271.2,37.6,-31,40,-19,48,-14,2156,0,-353,2.9,31.8,0,82983.4
68.7,-330.7,42.3,-35,48,-21,53,-16,2426,1,-398,3.6,37.6,1,93379.5
65.0,-316.5,40.1,-33,45,-20,51,-15,2268,1,-377,3.2,34.9,1,87440.1
59.5,-269.2,36.9,-30,39,-18,48,-14,2141,0,-345,2.6,30.6,0,82406.5
57.9,-286.2,35.9,-29,38,-18,47,-14,2094,0,-336,2.5,29.3,0,80592.4
61.9,-309.1,38.3,-32,42,-19,49,-15,2196,0,-360,2.9,32.7,0,84522.2
57.8,-248.1,35.8,-30,38,-18,46,-14,2062,0,-337,2.8,29.7,0,79262.4
65.7,-301.3,40.5,-34,46,-20,51,-15,2351,1,-382,3.4,35.8,1,90393.8
59.4,-296.0,36.8,-30,39,-18,47,-14,2118,0,-345,2.7,30.7,0,81623.0
68.2,-324.5,42.0,-34,48,-21,53,-16,2415,1,-395,3.4,37.2,1,92822.2
60.6,-269.9,37.5,-31,40,-19,48,-14,2159,0,-352,2.9,31.6,0,83073.9
61.8,-287.7,38.2,-31,41,-19,49,-15,2216,0,-359,3.2,32.4,0,85309.3
63.9,-307.5,39.5,-33,44,-20,50,-15,2319,1,-372,3.4,34.3,1,89101.5
67.6,-325.3,41.6,-34,47,-21,53,-16,2420,1,-392,3.5,36.8,1,93153.1
59.1,-257.1,36.6,-30,39,-18,47,-14,2101,0,-344,3.3,30.2,0,80926.3
59.5,-295.5,36.8,-30,39,-18,48,-14,2074,0,-346,2.9,30.7,0,79862.0
61.3,-267.8,38.0,-31,41,-19,49,-15,2152,0,-357,3.1,32.3,0,83013.3
62.6,-300.5,38.7,-32,42,-19,49,-15,2158,1,-364,3.3,33.1,1,83177.0
61.0,-291.1,37.7,-31,41,-19,48,-14,2168,0,-354,3.0,31.8,0,83443.1
56.5,-287.5,35.1,-29,36,-17,46,-13,2080,0,-329,2.1,28.7,0,80029.7
56.4,-268.3,35.0,-29,36,-17,45,-13,2025,0,-329,2.5,28.5,0,77982.6
61.1,-275.5,37.8,-31,41,-19,48,-14,2167,0,-355,2.9,32.0,0,83352.9
58.0,-276.4,36.0,-30,38,-18,46,-14,2071,0,-338,2.7,29.7,0,79846.0
57.3,-261.2,35.5,-29,37,-17,46,-14,2045,0,-333,2.4,29.0,0,78678.0
65.0,-295.4,40.1,-33,45,-20,51,-15,2298,1,-377,3.3,34.9,1,88494.6
58.3,-251.1,36.1,-30,38,-18,47,-14,2041,0,-339,2.8,29.8,0,78683.4
56.4,-274.4,35.0,-29,36,-17,45,-13,2044,0,-329,2.6,28.4,0,78666.1
76.2,-359.9,46.7,-39,56,-24,58,-18,2665,1,-441,4.7,43.5,1,102515.3
69.6,-331.1,42.8,-35,49,-22,54,-16,2449,1,-403,4.1,38.4,1,94240.1
57.4,-264.2,35.6,-30,37,-17,46,-14,2073,0,-335,2.3,29.5,0,79834.1
59.0,-249.9,36.6,-30,39,-18,47,-14,2125,0,-344,2.9,30.4,0,81937.0
55.8,-283.9,34.7,-29,36,-17,45,-13,1951,0,-326,2.6,28.2,0,75251.7
57.6,-286.3,35.7,-29,37,-18,46,-14,2037,0,-335,2.7,29.1,0,78452.0
57.6,-282.3,35.7,-30,38,-18,46,-14,2016,0,-336,2.7,29.4,0,77580.9
60.2,-287.1,37.3,-31,40,-18,48,-14,2078,0,-350,3.1,31.3,0,80030.4
61.4,-300.5,38.0,-31,41,-19,49,-14,2162,0,-357,2.7,32.2,0,83187.0
58.4,-292.3,36.2,-30,38,-18,47,-14,2095,0,-340,2.7,29.8,0,80680.9
60.3,-281.0,37.3,-31,40,-18,48,-14,2177,0,-351,3.0,31.4,0,83919.2
62.0,-289.4,38.3,-32,42,-19,49,-15,2157,0,-360,2.9,32.6,0,83075.2
56.9,-252.7,35.3,-29,37,-17,46,-13,2016,0,-331,2.6,28.9,0,77600.4
58.4,-272.8,36.2,-30,38,-18,47,-14,2141,0,-340,2.6,29.9,0,82450.7
65.3,-302.0,40.3,-33,45,-20,51,-16,2256,1,-379,3.5,35.2,1,86880.9
60.8,-302.2,37.6,-31,40,-19,48,-14,2120,0,-354,3.1,31.8,0,81625.2
68.8,-337.6,42.4,-35,49,-21,53,-16,2459,1,-399,3.7,37.9,1,94596.6
60.0,-317.1,37.1,-31,40,-18,48,-14,2148,0,-349,2.6,31.3,0,82676.6
57.7,-263.0,35.8,-30,38,-18,46,-14,2031,0,-336,2.8,29.5,0,78238.8
56.6,-269.9,35.2,-29,36,-17,46,-13,2014,0,-330,2.4,28.7,0,77593.9
62.2,-278.2,38.5,-32,42,-19,49,-15,2226,1,-361,3.3,32.8,1,85633.1
59.8,-290.0,37.1,-30,39,-18,48,-14,2132,0,-348,2.8,30.9,0,82231.3
57.0,-278.5,35.4,-29,37,-17,46,-14,2034,0,-332,2.4,29.1,0,78374.8
57.1,-281.1,35.4,-30,37,-17,46,-14,2035,0,-333,2.9,29.2,0,78244.9
58.1,-279.3,36.1,-30,38,-18,47,-14,2076,0,-338,2.9,29.7,0,80057.8
57.4,-290.0,35.6,-29,37,-17,46,-14,2095,0,-334,2.5,29.3,0,80628.0
59.7,-280.2,37.0,-31,39,-18,48,-14,2122,0,-347,2.9,30.9,0,81746.7
63.0,-296.5,39.0,-32,43,-19,50,-15,2232,1,-366,3.2,33.4,1,85982.6
68.5,-332.3,42.2,-35,48,-21,53,-16,2414,1,-397,4.0,37.7,1,92884.5
63.1,-311.5,39.0,-32,43,-19,50,-15,2210,1,-366,3.2,33.3,1,85207.6
70.6,-305.7,43.4,-36,50,-22,55,-16,2500,1,-409,3.9,39.1,1,96253.2
60.9,-260.1,37.7,-31,41,-19,48,-15,2167,0,-354,2.9,32.0,0,83462.5
61.2,-288.6,37.9,-32,41,-19,49,-15,2196,0,-356,3.0,32.3,0,84560.6
64.6,-336.4,39.9,-33,44,-20,51,-15,2286,1,-375,3.3,34.6,1,87892.0
58.9,-262.8,36.5,-30,39,-18,47,-14,2035,0,-343,2.8,30.3,0,78394.1
59.3,-276.5,36.8,-30,39,-18,47,-14,2106,0,-345,2.6,30.7,0,81070.7
60.8,-297.7,37.7,-31,41,-19,48,-14,2127,0,-354,3.0,32.0,0,81973.2
58.2,-238.4,36.1,-30,38,-18,47,-14,2013,0,-339,2.6,29.9,0,77590.7
66.8,-317.1,41.2,-34,47,-21,52,-16,2322,1,-387,3.1,36.3,1,89372.9
59.4,-298.9,36.8,-30,39,-18,47,-14,2092,0,-345,3.0,30.4,0,80529.7
66.2,-315.3,40.8,-34,46,-20,52,-16,2362,1,-384,3.8,35.6,1,90961.6
