race,male,fam_inc,tier,fulltime,lsat,ugpa,decile1b,decile3,zgpa,zfygpa,pass_bar
1,0,2,2,1,22.3,2.2,6.3,5.9,0.7,0.8,0
0,0,2,4,1,23.7,2.4,6.2,5.4,0.59,0.72,0
0,0,2,1,1,22.2,2.3,6.3,5.7,0.65,0.77,0
0,1,4,4,2,48.3,2.4,6.3,5.3,0.58,0.72,0
1,0,2,1,1,22.7,2.2,6.2,5.9,0.68,0.75,0
0,1,6,7,2,65.1,2.4,6.4,5.3,0.59,0.76,0
1,1,7,12,2,80.2,2.1,6.3,6.0,0.7,0.8,1
1,0,2,4,1,24.7,2.2,6.3,5.6,0.65,0.79,0
1,0,3,1,1,25.9,2.2,6.3,5.7,0.65,0.76,0
1,1,6,9,2,65.5,2.2,6.2,6.1,0.7,0.74,0
1,0,2,0,1,22.1,2.3,6.3,5.6,0.63,0.76,0
1,0,2,2,1,22.1,2.3,6.3,5.4,0.61,0.76,0
0,0,4,3,2,37.5,2.5,6.3,5.3,0.57,0.68,0
1,0,1,7,1,20.7,2.3,6.2,5.6,0.63,0.74,0
0,0,2,3,1,23.5,2.3,6.3,5.5,0.62,0.75,0
0,0,2,3,1,22.5,2.4,6.3,5.4,0.58,0.71,0
1,0,2,2,1,24.5,2.3,6.3,5.6,0.64,0.78,0
1,0,3,6,2,36.4,2.4,6.3,5.4,0.6,0.74,0
1,0,2,4,1,27.4,2.3,6.2,5.6,0.64,0.76,0
0,0,2,2,1,26.3,2.3,6.3,5.5,0.62,0.73,0
1,0,4,4,2,40.6,2.2,6.3,5.8,0.69,0.81,0
1,0,2,3,1,23.5,2.3,6.3,5.7,0.65,0.75,0
1,1,4,8,2,51.5,2.4,6.3,5.5,0.61,0.71,0
1,0,3,4,1,32.5,2.2,6.3,5.7,0.67,0.81,0
1,1,5,6,2,48.9,2.3,6.3,5.5,0.62,0.74,0
1,0,2,4,1,23.3,2.3,6.2,5.6,0.63,0.74,0
0,0,3,2,1,23.6,2.4,6.3,5.4,0.6,0.74,0
1,0,2,0,1,21.3,2.3,6.3,5.7,0.65,0.76,0
1,0,2,1,1,24.2,2.3,6.2,5.6,0.64,0.76,0
1,0,2,4,1,19.1,2.4,6.3,5.4,0.6,0.74,0
1,0,2,1,1,24.8,2.2,6.3,5.7,0.67,0.79,0
1,0,2,6,1,25.0,2.3,6.3,5.5,0.62,0.75,0
0,1,4,5,2,49.4,2.5,6.3,5.2,0.56,0.7,0
1,0,2,3,1,25.7,2.3,6.3,5.6,0.64,0.75,0
1,1,5,4,2,49.1,2.3,6.3,5.4,0.6,0.75,0
1,0,2,3,1,26.5,2.4,6.3,5.3,0.59,0.74,0
1,0,2,2,1,23.8,2.1,6.3,6.0,0.7,0.79,0
1,1,7,7,2,77.5,2.4,6.3,5.5,0.62,0.76,1
1,0,2,3,1,21.9,2.3,6.3,5.5,0.62,0.75,0
0,1,6,7,2,63.9,2.4,6.3,5.2,0.57,0.72,0
0,0,3,4,1,24.2,2.4,6.3,5.2,0.57,0.72,0
1,1,5,6,2,50.7,2.2,6.3,5.8,0.68,0.8,0
1,1,8,14,2,99.9,2.3,6.2,5.6,0.64,0.76,1
1,0,2,4,1,25.4,2.3,6.3,5.6,0.62,0.73,0
0,0,2,3,1,25.0,2.3,6.3,5.5,0.62,0.75,0
1,0,3,1,1,23.3,2.3,6.2,5.4,0.6,0.72,0
0,0,2,3,1,21.1,2.5,6.3,5.2,0.56,0.71,0
1,1,4,6,2,48.0,2.3,6.3,5.5,0.63,0.76,0
1,0,2,1,1,22.0,2.2,6.3,5.7,0.66,0.78,0
1,0,3,2,1,30.0,2.2,6.3,5.8,0.67,0.79,0
0,0,3,3,1,26.8,2.3,6.3,5.5,0.62,0.74,0
1,0,2,2,1,23.0,2.2,6.3,5.8,0.68,0.78,0
1,1,4,5,2,47.3,2.3,6.3,5.6,0.64,0.76,0
1,0,2,2,1,24.1,2.3,6.3,5.6,0.63,0.74,0
1,0,2,1,1,24.7,2.3,6.2,5.4,0.6,0.75,0
0,0,3,2,1,25.5,2.4,6.3,5.3,0.6,0.74,0
0,1,5,10,2,58.9,2.4,6.3,5.3,0.59,0.73,0
1,1,6,10,2,64.8,2.4,6.3,5.3,0.59,0.74,0
1,0,2,0,1,25.9,2.3,6.3,5.5,0.61,0.73,0
1,1,6,11,2,67.0,2.2,6.2,5.7,0.67,0.79,0
1,1,5,6,2,50.7,2.2,6.2,5.9,0.68,0.78,0
1,0,3,2,1,25.1,2.2,6.3,5.7,0.67,0.79,0
1,0,3,1,1,24.5,2.2,6.3,5.7,0.66,0.76,0
1,0,2,1,1,23.1,2.4,6.3,5.3,0.59,0.73,0
1,1,5,8,2,52.9,2.3,6.3,5.7,0.64,0.74,0
1,0,2,0,1,21.8,2.2,6.3,5.8,0.68,0.8,0
1,0,2,6,1,23.7,2.2,6.3,5.8,0.67,0.78,0
1,0,2,4,1,26.3,2.1,6.3,6.1,0.72,0.81,0
1,0,3,3,1,22.2,2.3,6.3,5.5,0.62,0.75,0
1,1,5,6,2,56.7,2.4,6.3,5.3,0.58,0.71,0
1,0,2,2,1,24.8,2.2,6.3,5.8,0.68,0.8,0
1,0,3,1,1,27.0,2.2,6.3,5.7,0.66,0.78,0
0,0,2,4,1,20.9,2.4,6.3,5.3,0.58,0.71,0
0,0,4,3,2,41.2,2.4,6.3,5.4,0.59,0.71,0
1,0,2,1,1,26.2,2.3,6.3,5.5,0.63,0.76,0
1,0,2,0,1,21.6,2.2,6.3,5.8,0.67,0.75,0
1,0,3,1,1,30.9,2.2,6.2,5.7,0.66,0.77,0
1,0,2,4,1,22.5,2.4,6.3,5.4,0.59,0.72,0
1,0,3,2,1,26.1,2.2,6.3,5.7,0.66,0.79,0
1,0,2,1,1,22.8,2.3,6.3,5.7,0.65,0.76,0
1,0,2,7,1,26.2,2.4,6.3,5.3,0.58,0.73,0
1,0,4,3,2,42.5,2.3,6.3,5.5,0.63,0.75,0
1,0,4,1,2,40.2,2.2,6.3,5.7,0.67,0.79,0
1,0,2,3,1,23.5,2.4,6.4,5.3,0.58,0.73,0
1,0,3,2,1,25.7,2.3,6.3,5.5,0.63,0.76,0
1,0,4,5,1,33.8,2.2,6.3,5.8,0.67,0.78,0
1,1,7,12,2,86.5,2.3,6.3,5.4,0.61,0.74,1
1,0,3,7,2,41.7,2.4,6.3,5.3,0.57,0.71,0
1,0,3,2,1,28.7,2.3,6.2,5.6,0.64,0.75,0
1,0,2,1,1,25.4,2.3,6.3,5.7,0.65,0.77,0
1,0,3,1,2,34.7,2.1,6.3,6.3,0.74,0.82,0
1,0,2,3,1,33.8,2.2,6.2,5.8,0.68,0.78,0
1,0,3,4,1,25.1,2.4,6.2,5.4,0.6,0.74,0
1,1,5,9,2,50.4,2.3,6.3,5.7,0.65,0.75,0
1,0,2,2,1,24.9,2.2,6.2,5.9,0.68,0.77,0
1,1,5,6,2,51.2,2.3,6.3,5.5,0.63,0.76,0
1,0,2,1,1,22.8,2.4,6.2,5.4,0.61,0.75,0
1,0,2,5,1,23.8,2.3,6.3,5.5,0.63,0.76,0
1,0,3,1,1,24.4,2.2,6.4,5.6,0.65,0.79,0
1,0,2,4,1,26.4,2.4,6.3,5.4,0.6,0.75,0
1,0,2,4,1,23.1,2.2,6.3,5.7,0.66,0.77,0
0,0,2,1,1,21.9,2.3,6.2,5.6,0.64,0.76,0
1,0,3,4,1,32.7,2.2,6.3,5.8,0.68,0.8,0
1,1,5,11,2,63.3,2.2,6.3,5.7,0.66,0.77,1
1,0,2,2,1,23.8,2.1,6.3,6.0,0.7,0.8,0
1,0,3,4,1,27.7,2.2,6.3,5.8,0.68,0.79,0
1,1,6,10,2,72.5,2.2,6.3,6.0,0.72,0.82,1
1,1,4,6,2,53.2,2.4,6.3,5.4,0.59,0.71,0
0,0,3,3,1,24.7,2.3,6.3,5.4,0.61,0.74,0
1,1,5,4,2,55.6,2.2,6.2,5.8,0.67,0.76,0
0,0,2,4,1,23.5,2.3,6.3,5.6,0.65,0.78,0
1,0,4,4,2,43.4,2.2,6.3,5.7,0.65,0.76,0
0,0,3,6,1,25.1,2.3,6.3,5.4,0.61,0.76,0
0,1,6,8,2,76.4,2.4,6.3,5.4,0.6,0.73,1
1,0,4,8,2,44.7,2.3,6.3,5.5,0.63,0.77,0
0,0,2,5,1,22.7,2.3,6.3,5.6,0.65,0.77,0
0,0,4,7,2,43.2,2.3,6.3,5.6,0.64,0.77,0
1,1,5,11,2,59.2,2.2,6.3,5.8,0.67,0.78,0
0,0,3,2,2,32.8,2.2,6.3,5.8,0.67,0.78,0
1,0,2,1,1,21.1,2.2,6.3,5.7,0.66,0.78,0
1,0,2,2,1,23.4,2.3,6.3,5.6,0.65,0.78,0
1,0,4,6,2,40.5,2.3,6.3,5.7,0.65,0.74,0
1,0,2,3,1,25.4,2.3,6.3,5.6,0.63,0.75,0
0,0,2,1,1,22.5,2.4,6.3,5.4,0.59,0.71,0
0,0,2,3,1,25.6,2.3,6.3,5.5,0.63,0.77,0
1,0,4,7,2,44.3,2.2,6.3,5.7,0.66,0.78,0
1,0,2,2,1,21.8,2.2,6.2,5.7,0.66,0.75,0
1,0,4,4,2,44.9,2.2,6.3,5.6,0.65,0.77,0
1,0,3,5,1,36.0,2.2,6.3,5.7,0.66,0.77,0
1,0,2,1,1,20.5,2.3,6.2,5.5,0.63,0.75,0
0,0,2,0,1,19.9,2.4,6.3,5.3,0.58,0.69,0
1,0,3,1,1,26.8,2.3,6.3,5.6,0.65,0.77,0
1,0,4,1,2,43.9,2.2,6.3,5.8,0.68,0.79,0
1,0,2,1,1,21.2,2.3,6.3,5.6,0.65,0.76,0
1,1,4,7,2,51.3,2.3,6.3,5.6,0.63,0.75,0
1,0,4,2,2,37.6,2.3,6.2,5.4,0.61,0.74,0
1,0,2,5,1,24.2,2.2,6.3,5.7,0.65,0.76,0
1,0,4,4,2,43.0,2.3,6.2,5.5,0.61,0.73,0
1,0,2,1,1,23.5,2.3,6.3,5.6,0.63,0.73,0
1,0,3,6,1,22.8,2.3,6.3,5.6,0.65,0.77,0
1,0,3,0,1,21.2,2.4,6.3,5.3,0.6,0.75,0
0,1,6,7,2,63.9,2.3,6.3,5.4,0.61,0.75,0
1,0,3,2,1,32.8,2.2,6.3,5.7,0.66,0.76,0
1,0,2,1,1,24.2,2.3,6.3,5.7,0.66,0.79,0
1,0,3,2,1,26.0,2.2,6.3,5.7,0.66,0.77,0
1,0,2,3,1,26.0,2.3,6.3,5.5,0.63,0.75,0
1,0,2,3,1,23.9,2.3,6.3,5.5,0.62,0.75,0
0,1,5,7,2,54.1,2.4,6.3,5.2,0.58,0.73,0
0,0,3,3,1,25.9,2.2,6.3,5.8,0.68,0.8,0
1,0,2,6,1,24.6,2.3,6.3,5.5,0.64,0.78,0
1,0,2,4,1,25.1,2.3,6.2,5.7,0.63,0.72,0
1,0,3,3,1,33.9,2.2,6.3,5.7,0.66,0.76,0
1,1,7,12,2,83.4,2.2,6.3,5.9,0.7,0.82,1
1,1,5,9,2,55.0,2.3,6.3,5.6,0.63,0.73,0
0,0,2,1,2,32.1,2.4,6.3,5.2,0.57,0.72,0
1,0,4,8,2,44.2,2.2,6.3,5.9,0.69,0.8,0
1,1,5,8,2,56.7,2.2,6.3,5.8,0.68,0.78,0
1,0,2,4,1,23.4,2.4,6.3,5.4,0.6,0.73,0
1,0,2,5,1,23.9,2.2,6.2,5.9,0.69,0.78,0
0,0,3,4,1,34.2,2.4,6.3,5.2,0.57,0.72,0
1,0,2,2,1,23.8,2.3,6.3,5.6,0.64,0.77,0
1,0,4,6,2,37.9,2.2,6.2,5.8,0.66,0.76,0
1,0,3,1,2,32.2,2.2,6.3,5.8,0.67,0.77,0
0,0,2,1,1,21.7,2.3,6.3,5.6,0.64,0.75,0
1,0,2,2,1,21.0,2.2,6.2,5.8,0.67,0.77,0
1,0,3,6,2,40.1,2.3,6.3,5.6,0.64,0.76,0
1,0,2,3,1,23.2,2.3,6.3,5.4,0.61,0.74,0
1,0,3,6,1,32.9,2.2,6.3,5.8,0.66,0.75,0
1,1,5,4,2,57.1,2.1,6.3,6.0,0.7,0.79,0
1,0,4,8,1,37.0,2.3,6.3,5.5,0.6,0.71,0
1,1,6,10,2,68.0,2.3,6.3,5.5,0.62,0.75,0
1,0,2,4,1,23.2,2.4,6.3,5.4,0.59,0.72,0
1,0,4,2,2,44.0,2.3,6.3,5.5,0.62,0.75,0
1,0,3,0,1,24.9,2.3,6.3,5.4,0.61,0.75,0
1,1,4,4,2,50.0,2.3,6.3,5.5,0.63,0.76,0
1,0,2,4,1,22.8,2.4,6.3,5.3,0.59,0.74,0
0,0,3,5,1,33.7,2.3,6.2,5.6,0.62,0.71,0
1,0,2,5,1,25.0,2.2,6.3,5.7,0.66,0.77,0
1,0,2,1,1,20.0,2.2,6.2,5.7,0.67,0.79,0
1,0,2,1,1,22.3,2.4,6.3,5.2,0.57,0.73,0
1,1,5,10,2,61.2,2.3,6.3,5.6,0.64,0.77,0
1,1,5,7,2,53.0,2.2,6.2,5.9,0.69,0.79,0
1,0,2,2,1,23.5,2.3,6.3,5.5,0.62,0.75,0
1,0,3,3,1,23.1,2.3,6.3,5.5,0.63,0.78,0
1,1,5,10,2,63.0,2.3,6.3,5.6,0.65,0.79,0
0,0,4,4,2,37.7,2.3,6.2,5.5,0.62,0.74,0
0,0,3,3,2,40.7,2.3,6.3,5.7,0.65,0.76,0
1,1,5,5,2,55.7,2.3,6.3,5.6,0.65,0.78,0
1,0,3,2,1,32.5,2.3,6.2,5.6,0.63,0.76,0
1,0,2,0,1,26.3,2.3,6.2,5.6,0.65,0.77,0
1,0,2,0,1,25.0,2.2,6.3,5.6,0.65,0.78,0
1,0,3,4,1,30.6,2.2,6.3,5.8,0.67,0.78,0
1,0,2,3,1,22.3,2.2,6.3,5.7,0.67,0.78,0
1,1,5,5,2,50.0,2.4,6.2,5.3,0.59,0.73,0
0,0,3,5,1,34.3,2.4,6.3,5.4,0.6,0.72,0
1,0,2,4,1,23.2,2.3,6.3,5.6,0.64,0.77,0
1,0,3,2,1,24.0,2.1,6.2,6.0,0.71,0.81,0
1,0,2,2,1,22.6,2.2,6.3,5.7,0.66,0.79,0
0,1,6,9,2,63.0,2.2,6.3,5.7,0.65,0.76,0
1,1,6,6,2,63.9,2.2,6.3,5.8,0.68,0.79,0
1,1,6,7,2,76.4,2.3,6.3,5.7,0.64,0.73,1
1,0,2,5,1,20.6,2.2,6.2,5.8,0.66,0.76,0
1,0,4,4,2,41.8,2.4,6.3,5.5,0.61,0.72,0
1,0,2,1,1,21.6,2.3,6.3,5.4,0.6,0.74,0
1,1,6,8,2,69.0,2.2,6.2,5.9,0.69,0.79,1
1,0,2,0,1,21.7,2.3,6.3,5.6,0.65,0.78,0
1,0,2,3,1,27.5,2.3,6.3,5.5,0.61,0.74,0
1,1,6,6,2,72.8,2.2,6.3,5.9,0.68,0.76,1
1,1,5,5,2,48.7,2.4,6.3,5.3,0.58,0.72,0
1,0,2,7,1,30.7,2.3,6.3,5.6,0.65,0.77,0
0,0,2,1,1,22.9,2.3,6.3,5.4,0.61,0.74,0
1,0,2,3,1,28.8,2.3,6.2,5.6,0.65,0.76,0
1,0,3,1,2,31.6,2.2,6.3,5.7,0.66,0.79,0
1,0,3,5,2,44.2,2.3,6.3,5.4,0.6,0.75,0
0,0,3,4,1,24.5,2.4,6.3,5.3,0.59,0.74,0
1,0,4,7,2,46.1,2.2,6.3,5.9,0.69,0.78,0
1,0,4,4,2,40.4,2.2,6.2,5.9,0.69,0.79,0
1,0,3,1,1,23.5,2.2,6.2,5.7,0.67,0.8,0
1,0,2,3,1,21.7,2.2,6.3,5.8,0.67,0.77,0
0,0,2,3,1,22.6,2.4,6.3,5.4,0.6,0.74,0
1,0,3,5,2,42.4,2.3,6.4,5.5,0.61,0.72,0
1,0,2,2,1,23.2,2.3,6.3,5.6,0.64,0.76,0
1,0,3,3,1,31.6,2.5,6.3,5.2,0.57,0.72,0
1,1,5,5,2,47.2,2.2,6.3,5.9,0.68,0.78,0
1,0,3,1,1,25.5,2.4,6.3,5.3,0.58,0.72,0
1,1,4,5,2,48.4,2.3,6.2,5.5,0.62,0.74,0
1,0,3,3,2,35.2,2.3,6.3,5.5,0.62,0.73,0
0,0,3,3,1,23.9,2.4,6.3,5.4,0.6,0.74,0
1,1,5,7,2,59.4,2.3,6.3,5.6,0.64,0.76,0
1,0,2,4,1,24.9,2.3,6.2,5.5,0.62,0.76,0
1,0,1,3,1,22.4,2.3,6.3,5.5,0.62,0.77,0
1,0,2,5,1,23.1,2.2,6.3,5.8,0.68,0.8,0
1,0,2,2,1,22.7,2.4,6.3,5.4,0.6,0.74,0
1,1,5,6,2,54.5,2.2,6.3,5.7,0.67,0.79,0
1,0,3,3,2,35.4,2.2,6.3,5.6,0.65,0.78,0
1,0,3,3,1,23.2,2.3,6.3,5.7,0.64,0.73,0
1,0,2,4,1,22.7,2.2,6.2,5.8,0.68,0.79,0
1,1,6,9,2,70.8,2.3,6.3,5.6,0.63,0.75,1
1,0,2,2,1,21.9,2.3,6.3,5.6,0.64,0.77,0
1,0,2,3,1,23.3,2.3,6.3,5.6,0.63,0.74,0
0,0,2,4,1,20.9,2.4,6.3,5.5,0.63,0.76,0
1,0,2,2,1,22.8,2.2,6.3,5.8,0.67,0.79,0
1,0,3,4,1,27.2,2.3,6.3,5.6,0.64,0.77,0
1,0,4,4,2,42.0,2.3,6.3,5.5,0.62,0.75,0
1,0,2,3,1,23.3,2.3,6.3,5.6,0.65,0.78,0
1,1,4,4,2,52.4,2.2,6.3,5.8,0.67,0.78,0
1,0,4,6,2,41.7,2.3,6.2,5.6,0.64,0.78,0
1,0,2,2,1,26.9,2.3,6.3,5.5,0.63,0.77,0
0,0,3,5,1,24.5,2.3,6.3,5.5,0.62,0.77,0
0,0,3,1,2,31.6,2.5,6.3,5.2,0.56,0.68,0
1,0,2,3,1,23.2,2.2,6.3,5.8,0.68,0.8,0
1,0,2,0,1,21.9,2.3,6.3,5.6,0.64,0.77,0
1,1,5,9,2,49.3,2.3,6.2,5.5,0.62,0.74,0
1,0,3,2,1,25.4,2.3,6.3,5.5,0.64,0.79,0
1,1,6,12,2,73.8,2.2,6.3,5.8,0.68,0.79,1
1,0,3,4,2,38.9,2.3,6.3,5.5,0.63,0.76,0
1,0,3,5,1,34.2,2.1,6.3,5.9,0.7,0.82,0
1,1,5,8,2,52.8,2.2,6.3,5.9,0.68,0.78,0
1,0,2,1,1,22.5,2.1,6.3,6.0,0.71,0.81,0
0,0,2,3,1,22.3,2.3,6.3,5.5,0.63,0.76,0
0,0,4,4,2,44.7,2.2,6.3,5.8,0.67,0.77,0
1,0,2,3,1,25.6,2.3,6.3,5.5,0.61,0.74,0
1,0,2,2,1,20.5,2.3,6.3,5.5,0.62,0.75,0
1,1,5,6,2,59.2,2.2,6.3,5.8,0.67,0.76,0
1,0,2,0,1,23.2,2.4,6.2,5.4,0.6,0.74,0
1,0,3,1,1,23.5,2.2,6.3,5.8,0.67,0.78,0
1,0,2,1,1,23.1,2.3,6.3,5.7,0.65,0.77,0
1,0,2,2,1,23.3,2.3,6.3,5.5,0.62,0.75,0
1,1,5,11,2,66.0,2.4,6.3,5.3,0.59,0.74,0
1,0,2,4,1,27.6,2.3,6.2,5.6,0.63,0.74,0
1,0,3,3,1,29.7,2.1,6.3,5.9,0.7,0.82,0
1,1,6,7,2,62.9,2.3,6.3,5.4,0.61,0.76,0
1,0,2,3,1,23.1,2.2,6.2,5.6,0.64,0.76,0
1,0,2,1,1,25.1,2.2,6.3,5.8,0.69,0.82,0
0,0,2,1,1,25.0,2.3,6.3,5.5,0.61,0.73,0
1,1,7,10,2,85.4,2.2,6.3,5.7,0.65,0.77,1
1,0,3,1,2,33.5,2.3,6.3,5.6,0.61,0.7,0
0,1,5,4,2,55.1,2.3,6.3,5.6,0.65,0.78,0
1,0,4,7,2,44.9,2.3,6.3,5.4,0.61,0.75,0
1,1,5,9,2,51.2,2.2,6.3,5.8,0.68,0.78,0
1,0,2,2,1,21.8,2.3,6.3,5.5,0.62,0.75,0
1,0,4,6,2,45.9,2.3,6.3,5.7,0.65,0.77,0
1,1,5,9,2,55.9,2.2,6.3,5.9,0.69,0.78,0
1,0,3,1,2,35.1,2.2,6.3,5.8,0.68,0.8,0
1,0,3,1,2,34.0,2.4,6.2,5.3,0.58,0.73,0
0,0,2,3,1,29.6,2.4,6.2,5.3,0.59,0.74,0
1,0,3,2,1,25.6,2.2,6.3,5.6,0.65,0.79,0
1,0,4,2,2,42.2,2.1,6.2,6.0,0.7,0.8,0
1,0,2,0,1,22.2,2.3,6.3,5.4,0.61,0.76,0
1,1,6,9,2,74.0,2.2,6.2,5.8,0.67,0.78,1
0,0,2,0,1,21.4,2.3,6.2,5.5,0.62,0.74,0
1,1,4,5,2,47.6,2.2,6.3,5.7,0.66,0.76,0
1,0,2,1,1,24.5,2.3,6.3,5.4,0.61,0.74,0
0,0,2,4,1,21.9,2.2,6.2,5.7,0.66,0.77,0
1,0,4,2,2,37.5,2.3,6.3,5.5,0.62,0.73,0
1,0,2,4,1,22.4,2.2,6.3,5.8,0.66,0.76,0
1,0,2,1,1,24.1,2.2,6.3,5.7,0.66,0.76,0
1,1,4,6,2,48.3,2.3,6.2,5.6,0.64,0.76,0
1,0,3,2,1,30.8,2.1,6.3,5.9,0.7,0.81,0
1,0,3,1,1,25.0,2.4,6.3,5.4,0.6,0.73,0
1,0,3,5,2,37.2,2.4,6.3,5.3,0.59,0.73,0
0,0,2,2,1,23.1,2.3,6.3,5.4,0.61,0.74,0
1,0,2,1,1,22.2,2.2,6.3,5.7,0.66,0.77,0
1,1,6,10,2,75.4,2.2,6.2,5.7,0.66,0.76,1
1,0,3,3,1,29.5,2.2,6.3,5.6,0.65,0.78,0
1,0,2,1,1,22.1,2.3,6.2,5.6,0.63,0.75,0
1,0,3,7,1,36.4,2.3,6.3,5.7,0.65,0.77,0
1,1,5,6,2,54.9,2.1,6.3,6.0,0.72,0.83,0
1,0,2,2,1,24.1,2.2,6.2,5.8,0.68,0.8,0
1,0,2,4,1,24.6,2.3,6.3,5.6,0.63,0.75,0
1,1,5,10,2,53.4,2.3,6.3,5.6,0.63,0.75,0
1,0,2,1,1,21.1,2.4,6.3,5.4,0.6,0.75,0
1,0,2,3,1,25.2,2.3,6.2,5.7,0.65,0.77,0
1,0,2,4,1,22.6,2.3,6.3,5.5,0.61,0.73,0
1,1,5,3,2,63.5,2.2,6.3,5.9,0.69,0.76,0
1,1,5,9,2,61.4,2.3,6.3,5.5,0.63,0.76,0
1,0,3,3,1,28.3,2.3,6.3,5.6,0.64,0.76,0
1,1,6,9,2,71.8,2.1,6.3,5.9,0.7,0.8,1
1,0,2,0,1,23.0,2.3,6.3,5.6,0.64,0.76,0
1,0,3,7,1,33.7,2.3,6.3,5.5,0.62,0.73,0
1,0,3,4,1,27.0,2.3,6.3,5.6,0.63,0.75,0
1,0,4,6,2,41.1,2.2,6.3,5.7,0.65,0.76,0
1,1,6,8,2,67.1,2.3,6.2,5.7,0.65,0.75,1
1,0,2,4,1,24.8,2.3,6.3,5.6,0.63,0.73,0
1,0,2,6,1,22.5,2.2,6.3,5.9,0.69,0.81,0
0,0,2,2,1,21.1,2.4,6.3,5.4,0.6,0.73,0
1,0,2,2,1,21.6,2.2,6.3,5.8,0.67,0.77,0
1,0,4,3,2,45.4,2.4,6.3,5.4,0.6,0.74,0
1,0,3,3,1,24.7,2.4,6.3,5.4,0.59,0.73,0
1,0,2,2,1,25.7,2.2,6.3,6.0,0.7,0.78,0
1,1,5,6,2,61.6,2.1,6.3,6.1,0.72,0.82,0
1,0,3,2,1,25.1,2.2,6.3,5.6,0.65,0.77,0
0,1,5,9,2,53.3,2.2,6.3,5.7,0.66,0.78,0
1,0,4,6,2,43.4,2.4,6.3,5.3,0.59,0.75,0
0,0,3,1,1,23.3,2.3,6.2,5.5,0.62,0.75,0
0,0,2,1,1,20.0,2.3,6.3,5.5,0.62,0.75,0
0,0,4,4,2,41.8,2.3,6.3,5.5,0.6,0.71,0
1,0,2,3,1,25.4,2.3,6.3,5.6,0.65,0.8,0
1,0,2,2,1,20.1,2.3,6.3,5.6,0.65,0.78,0
1,0,2,2,1,23.3,2.4,6.3,5.4,0.61,0.74,0
1,0,2,1,1,22.6,2.2,6.3,6.0,0.7,0.79,0
1,1,4,7,2,48.5,2.2,6.3,5.9,0.69,0.79,0
1,0,2,0,1,22.8,2.3,6.3,5.5,0.61,0.73,0
1,0,2,2,1,21.4,2.3,6.3,5.6,0.64,0.76,0
1,0,3,2,1,27.8,2.3,6.3,5.5,0.62,0.73,0
1,0,4,4,2,47.6,2.4,6.3,5.4,0.59,0.71,0
1,0,2,0,1,21.5,2.4,6.3,5.5,0.62,0.75,0
1,0,2,4,1,21.2,2.4,6.3,5.3,0.59,0.74,0
1,1,6,8,2,63.8,2.2,6.3,5.8,0.68,0.8,0
0,0,3,6,1,31.4,2.4,6.3,5.2,0.57,0.73,0
1,0,2,3,1,24.6,2.2,6.2,5.9,0.68,0.77,0
1,0,2,4,1,25.1,2.3,6.3,5.7,0.65,0.78,0
1,0,2,2,1,21.7,2.2,6.3,5.7,0.66,0.79,0
1,0,3,4,2,35.4,2.2,6.2,5.8,0.68,0.79,0
0,1,6,7,2,70.3,2.2,6.3,5.7,0.65,0.76,1
1,0,3,4,1,29.4,2.5,6.3,5.3,0.56,0.68,0
1,0,2,3,1,25.2,2.2,6.2,5.9,0.7,0.79,0
1,1,6,8,2,68.0,2.3,6.3,5.5,0.62,0.74,1
1,0,3,3,1,23.4,2.2,6.3,5.8,0.68,0.79,0
1,0,2,3,1,19.9,2.2,6.2,5.9,0.69,0.79,0
0,0,2,4,1,24.6,2.3,6.3,5.5,0.61,0.73,0
1,1,4,10,2,52.2,2.1,6.3,6.0,0.7,0.81,0
1,0,2,0,1,25.8,2.2,6.3,5.7,0.65,0.76,0
1,0,3,5,1,28.7,2.2,6.3,5.9,0.7,0.8,0
1,0,3,0,1,29.9,2.3,6.3,5.4,0.61,0.74,0
1,0,3,2,2,34.4,2.2,6.3,5.7,0.66,0.78,0
0,0,2,2,1,24.6,2.4,6.3,5.3,0.59,0.74,0
0,0,3,4,1,27.0,2.3,6.3,5.5,0.62,0.76,0
0,0,3,1,1,22.4,2.4,6.3,5.3,0.58,0.71,0
1,0,3,2,2,37.4,2.3,6.2,5.6,0.63,0.75,0
1,1,8,12,2,95.6,2.4,6.3,5.4,0.61,0.76,1
1,0,3,0,1,25.2,2.3,6.3,5.5,0.62,0.76,0
1,1,5,10,2,57.2,2.2,6.2,5.8,0.67,0.78,0
1,0,4,7,2,47.3,2.3,6.3,5.5,0.63,0.75,0
0,0,2,2,1,21.2,2.3,6.3,5.6,0.63,0.76,0
1,1,5,5,2,55.5,2.3,6.3,5.7,0.64,0.74,0
1,0,2,2,1,24.2,2.3,6.3,5.6,0.64,0.76,0
1,1,6,11,2,67.3,2.3,6.3,5.4,0.62,0.76,0
1,0,3,2,2,34.8,2.2,6.3,5.7,0.66,0.76,0
0,0,2,2,1,23.7,2.4,6.3,5.2,0.58,0.74,0
1,0,2,2,1,23.8,2.4,6.3,5.4,0.57,0.68,0
1,0,3,3,1,32.4,2.3,6.2,5.7,0.66,0.76,0
1,0,3,0,1,24.3,2.3,6.3,5.5,0.61,0.73,0
1,0,3,3,1,26.3,2.2,6.3,5.9,0.69,0.8,0
0,0,2,2,1,21.5,2.3,6.2,5.4,0.61,0.74,0
1,0,2,1,1,24.0,2.2,6.3,5.7,0.66,0.78,0
0,0,3,3,2,37.8,2.3,6.3,5.4,0.62,0.77,0
